Full_Tag,Yield_Count
Mnemosyne::First_Aid::Biochemistry::Metabolism::Disorders_Of_Fructose_Metabolism,1
Mnemosyne::First_Aid::Biochemistry::Cellular::Ehlers-Danlos_Syndrome,1
Mnemosyne::First_Aid::Reproductive::Physiology::Spermatogenesis,1
Mnemosyne::First_Aid::Gastrointestinal::Pharmacology::Octreotide,1
Mnemosyne::First_Aid::Respiratory::Pathology::Head_And_Neck_Cancer,1
Mnemosyne::First_Aid::Biochemistry::Metabolism::Abetalipoproteinemia,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Hydrocephalus,1
Mnemosyne::First_Aid::Microbiology::Basic_Bacteriology::Bacterial_Structures,1
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Amphotericin_B,1
Mnemosyne::First_Aid::Microbiology::Antimicrobials::β-Lactamase_Inhibitors,1
Mnemosyne::First_Aid::Cardiovascular::Pathology::Hereditary_Channelopathies,1
Mnemosyne::First_Aid::Hematology_And_Oncology::Pharmacology::Platinum_Compounds,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Zenker_Diverticulum,1
Mnemosyne::First_Aid::Cardiovascular::Pathology::Cholesterol_Emboli_Syndrome,1
Mnemosyne::First_Aid::Renal::Embryology::Horseshoe_Kidney,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Anatomy_And_Physiology::Skeletal_Muscle_Adaptations",1
"Mnemosyne::First_Aid::Microbiology::Antimicrobials::Oseltamivir,_Zanamivir",1
Mnemosyne::First_Aid::Biochemistry::Laboratory_Techniques::Gene_Expression_Modifications,1
Mnemosyne::First_Aid::Biochemistry::Nutrition::Essential_Fatty_Acids,1
Mnemosyne::First_Aid::Gastrointestinal::Physiology::Peyer_Patches,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Bacillus_Anthracis,1
Mnemosyne::First_Aid::Microbiology::Basic_Bacteriology::Encapsulated_Bacteria,1
Mnemosyne::First_Aid::Reproductive::Pathology::Gynecologic_Tumor_Epidemiology,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Ophthalmology::Internuclear_Ophthalmoplegia,1
Mnemosyne::First_Aid::Pharmacology::Toxicities_And_Side_Effects::Drug_Reactions—Renal/Genitourinary,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::α1-Antitrypsin_Deficiency,1
Mnemosyne::First_Aid::Reproductive::Pathology::Vulvar_Pathology,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Fever_Versus_Heat_Stroke,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Reye_Syndrome,1
Mnemosyne::First_Aid::Reproductive::Pathology::Penile_Pathology,1
Mnemosyne::First_Aid::Respiratory::Embryology::Club_Cells,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Streptococcus_Agalactiae_(Group_B_Streptococci),1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Streptococcus_Pyogenes_(Group_A_Streptococci),1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Fibromyalgia",1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Ophthalmology::Retinoblastoma,1
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Vancomycin,1
Mnemosyne::First_Aid::Pathology::Neoplasia::Tumor_Grade_Versus_Stage,1
Mnemosyne::First_Aid::Endocrine::Pathology::Lab_Values_In_Hypocalcemic_Disorders,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Oligodendrocytes,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Cranial_Nerve_Nuclei,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Anatomy_And_Physiology::Hand_Muscles",1
Mnemosyne::First_Aid::Respiratory::Pathology::Hypersensitivity_Pneumonitis,1
Mnemosyne::First_Aid::Psychiatry::Pathology::Obsessive-Compulsive_Disorders,1
Mnemosyne::First_Aid::Cardiovascular::Pathology::Premature_Beats,1
Mnemosyne::First_Aid::Cardiovascular::Embryology::Fetal_Circulation,1
Mnemosyne::First_Aid::Respiratory::Physiology::Pulmonary_Vascular_Resistance,1
Mnemosyne::First_Aid::Gastrointestinal::Pharmacology::Orlistat,1
Mnemosyne::First_Aid::Public_Health_Sciences::Epidemiology_And_Biostatistics::Pearson_Correlation_Coefficient,1
Mnemosyne::First_Aid::Respiratory::Physiology::Carbon_Dioxide_Transport,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Otology::Otitis_Media,1
Mnemosyne::First_Aid::Biochemistry::Metabolism::Cystinuria,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Achalasia,1
Mnemosyne::First_Aid::Cardiovascular::Pathology::Sick_Sinus_Syndrome,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Ophthalmology::Pupillary_Control,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Aneurysms,1
Mnemosyne::First_Aid::Cardiovascular::Pharmacology::Digoxin,1
Mnemosyne::First_Aid::Cardiovascular::Pharmacology::Antiarrhythmics—Sodium_Channel_Blockers_(Class_I),1
Mnemosyne::First_Aid::Reproductive::Pathology::Cryptorchidism,1
Mnemosyne::First_Aid::Psychiatry::Psychology::Classical_Conditioning,1
Mnemosyne::First_Aid::Biochemistry::Molecular::Lac_Operon,1
Mnemosyne::First_Aid::Respiratory::Pathology::Inhalation_Injury_And_Sequelae,1
Mnemosyne::First_Aid::Microbiology::Systems::Normal_Microbiota:_Dominant,1
Mnemosyne::First_Aid::Microbiology::Virology::Paramyxoviruses,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Yersinia_Enterocolitica,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Malrotation,1
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Azoles,1
"Mnemosyne::First_Aid::Biochemistry::Metabolism::Regulation_By_Fructose-2,6-Bisphosphate",1
Mnemosyne::First_Aid::Microbiology::Parasitology::Cestodes_(Tapeworms),1
Mnemosyne::First_Aid::Pharmacology::Toxicities_And_Side_Effects::Age-Related_Changes_In_Pharmacokinetics,1
