Full_Tag,Yield_Count
Mnemosyne::First_Aid::Reproductive::Pharmacology::Testosterone_And_Methyltestosterone,2
Mnemosyne::First_Aid::Pharmacology::Pharmacokinetics_And_Pharmacodynamics::Efficacy_Versus_Potency,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::Hodgkin_Lymphoma,2
Mnemosyne::First_Aid::Reproductive::Pathology::Hormone_Levels_In_Germ_Cell_Tumors,2
Mnemosyne::First_Aid::Public_Health_Sciences::Healthcare_Delivery::Common_Causes_Of_Death_(US)_By_Age,2
Mnemosyne::First_Aid::Gastrointestinal::Pharmacology::Anticonstipation_Drugs,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Pharmacology::Anticancer_Monoclonal_Antibodies,2
Mnemosyne::First_Aid::Reproductive::Pathology::Hypertension_In_Pregnancy,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Pharmacology::Tamoxifen,2
Mnemosyne::First_Aid::Microbiology::Virology::Receptors_Used_By_Viruses,2
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Irritable_Bowel_Syndrome,2
Mnemosyne::First_Aid::Psychiatry::Pharmacology::Central_Nervous_System_Stimulants,2
Mnemosyne::First_Aid::Psychiatry::Pharmacology::Medically_Supervised_Opioid_Withdrawal_And_Relapse_Prevention,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Blood-Brain_Barrier,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::Reticulocyte_Production_Index,2
Mnemosyne::First_Aid::Biochemistry::Genetics::Muscular_Dystrophies,2
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Benzodiazepines,2
Mnemosyne::First_Aid::Public_Health_Sciences::Communication_Skills::Use_Of_Interpreters,2
Mnemosyne::First_Aid::Respiratory::Pathology::Lung_Abscess,2
Mnemosyne::First_Aid::Microbiology::Virology::Mumps_Virus,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::Myelodysplastic_Syndromes,2
Mnemosyne::First_Aid::Hematology_And_Oncology::Pharmacology::Thrombolytics,2
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Lynch_Syndrome,2
Mnemosyne::First_Aid::Public_Health_Sciences::Epidemiology_And_Biostatistics::Kaplan-Meier_Curve,2
Mnemosyne::First_Aid::Immunology::Cellular_Components::Immune_Privilege,2
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Enterococci,2
Mnemosyne::First_Aid::Cardiovascular::Pathology::Myocarditis,2
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Barrett_Esophagus,2
Mnemosyne::First_Aid::Biochemistry::Metabolism::Glucose-6-Phosphate_Dehydrogenase_Deficiency,1
Mnemosyne::First_Aid::Reproductive::Physiology::Apgar_Score,1
Mnemosyne::First_Aid::Public_Health_Sciences::Quality_And_Safety::Safety_Culture,1
Mnemosyne::First_Aid::Pharmacology::Toxicities_And_Side_Effects::Ingested_Seafood_Toxins,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Budd-Chiari_Syndrome,1
Mnemosyne::First_Aid::Immunology::Cellular_Components::HLA_Subtypes_Associated_With_Diseases,1
Mnemosyne::First_Aid::Public_Health_Sciences::Quality_And_Safety::Medical_Error_Analysis,1
Mnemosyne::First_Aid::Microbiology::Virology::Severe_Acute_Respiratory_Syndrome_Coronavirus_2,1
Mnemosyne::First_Aid::Reproductive::Embryology::Uterine_(Müllerian_Duct)_Anomalies,1
Mnemosyne::First_Aid::Immunology::Cellular_Components::Regulatory_T_Cells,1
Mnemosyne::First_Aid::Biochemistry::Cellular::Cilia_Structure,1
Mnemosyne::First_Aid::Gastrointestinal::Embryology::Intestinal_Atresia,1
Mnemosyne::First_Aid::Cardiovascular::Physiology::Myocardial_Action_Potential,1
Mnemosyne::First_Aid::Biochemistry::Laboratory_Techniques::Fluorescence_In_Situ_Hybridization,1
Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::RBC_Inclusions,1
Mnemosyne::First_Aid::Gastrointestinal::Embryology::Ventral_Wall_Defects,1
Mnemosyne::First_Aid::Pharmacology::Pharmacokinetics_And_Pharmacodynamics::Urine_pH_And_Drug_Elimination,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Primitive_Reflexes,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Chlamydia_Trachomatis_Serotypes,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::α1-Antitrypsin_Deficiency,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Vomiting_Center,1
Mnemosyne::First_Aid::Gastrointestinal::Pharmacology::Orlistat,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Ophthalmology::Relative_Afferent_Pupillary_Defect,1
Mnemosyne::First_Aid::Biochemistry::Metabolism::Disorders_Of_Fructose_Metabolism,1
Mnemosyne::First_Aid::Microbiology::Antimicrobials::β-Lactamase_Inhibitors,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Ophthalmology::Retinoblastoma,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Carbidopa/Levodopa,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Ophthalmology::Leukocoria,1
Mnemosyne::First_Aid::Pharmacology::Toxicities_And_Side_Effects::Sulfa_Drugs,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Corynebacterium_Diphtheriae,1
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Vancomycin,1
"Mnemosyne::First_Aid::Microbiology::Antimicrobials::Penicillin_G,_V",1
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Anti-Mite/Louse_Therapy,1
Mnemosyne::First_Aid::Cardiovascular::Pharmacology::Antiarrhythmics—Sodium_Channel_Blockers_(Class_I),1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Yersinia_Enterocolitica,1
Mnemosyne::First_Aid::Renal::Embryology::Horseshoe_Kidney,1
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Macrolides,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Autoimmune_Hepatitis,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Bacillus_Anthracis,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Reye_Syndrome,1
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Prophylaxis_In_HIV_Infection/AIDS,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Zenker_Diverticulum,1
Mnemosyne::First_Aid::Biochemistry::Molecular::Introns_Versus_Exons,1
Mnemosyne::First_Aid::Psychiatry::Pathology::Orientation,1
Mnemosyne::First_Aid::Gastrointestinal::Pharmacology::Antiemetics,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Clavicle_Fractures",1
Mnemosyne::First_Aid::Reproductive::Embryology::Pharyngeal_Cleft_Derivatives,1
Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::Tumor_Lysis_Syndrome,1
Mnemosyne::First_Aid::Cardiovascular::Pathology::Coarctation_Of_The_Aorta,1
Mnemosyne::First_Aid::Microbiology::Virology::HIV_Diagnosis,1
Mnemosyne::First_Aid::Biochemistry::Metabolism::Abetalipoproteinemia,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Capsaicin,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Ophthalmology::Conjunctivitis,1
Mnemosyne::First_Aid::Cardiovascular::Pathology::Cholesterol_Emboli_Syndrome,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Fibromyalgia",1
Mnemosyne::First_Aid::Reproductive::Pathology::Functional_Hypothalamic_Amenorrhea,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Ophthalmology::Refractive_Errors,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Friedreich_Ataxia,1
Mnemosyne::First_Aid::Reproductive::Pathology::Gynecologic_Tumor_Epidemiology,1
Mnemosyne::First_Aid::Gastrointestinal::Pharmacology::Loperamide_And_Diphenoxylate,1
Mnemosyne::First_Aid::Reproductive::Pathology::Primary_Ovarian_Insufficiency,1
Mnemosyne::First_Aid::Biochemistry::Laboratory_Techniques::Blotting_Procedures,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Local_Anesthetics,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Central_Poststroke_Pain,1
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Penicillinase-Sensitive_Penicillins,1
"Mnemosyne::First_Aid::Biochemistry::Metabolism::Regulation_By_Fructose-2,6-Bisphosphate",1
Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::Langerhans_Cell_Histiocytosis,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Biliary_Atresia,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Scleroderma",1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Raynaud_Phenomenon",1
Mnemosyne::First_Aid::Psychiatry::Pharmacology::Lithium,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Burkholderia_Cepacia_Complex,1
Mnemosyne::First_Aid::Biochemistry::Cellular::Elastin,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Embryology::Brain_Malformations,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Embryology::Regionalization_Of_Neural_Tube,1
Mnemosyne::First_Aid::Pharmacology::Autonomic_Drugs::Atropine,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Dermatology::Exocrine_Glands",1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Tramadol,1
Mnemosyne::First_Aid::Biochemistry::Metabolism::Cystinuria,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Achalasia,1
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Penicillinase-Resistant_Penicillins,1
Mnemosyne::First_Aid::Immunology::Immune_Responses::Anergy,1
Mnemosyne::First_Aid::Gastrointestinal::Pharmacology::Antacids,1
Mnemosyne::First_Aid::Respiratory::Pathology::Inhalation_Injury_And_Sequelae,1
Mnemosyne::First_Aid::Cardiovascular::Pharmacology::Digoxin,1
Mnemosyne::First_Aid::Microbiology::Basic_Bacteriology::Pigment-Producing_Bacteria,1
Mnemosyne::First_Aid::Public_Health_Sciences::Epidemiology_And_Biostatistics::Bradford_Hill_Criteria,1
Mnemosyne::First_Aid::Cardiovascular::Pathology::Sick_Sinus_Syndrome,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Calcium_Pyrophosphate_Deposition_Disease",1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Dermatology::Other_Blistering_Skin_Disorders",1
Mnemosyne::First_Aid::Microbiology::Virology::Prions,1
Mnemosyne::First_Aid::Reproductive::Embryology::Twinning,1
Mnemosyne::First_Aid::Reproductive::Embryology::Twin-Twin_Transfusion_Syndrome,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Triptans,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Polymyalgia_Rheumatica",1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Nocardia_Versus_Actinomyces,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Cerebral_Palsy,1
Mnemosyne::First_Aid::Reproductive::Pharmacology::Ethinyl_Estradiol,1
Mnemosyne::First_Aid::Renal::Embryology::Potter_Sequence,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Osteopetrosis",1
Mnemosyne::First_Aid::Respiratory::Pathology::Mesothelioma,1
Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::Hereditary_Thrombophilias,1
Mnemosyne::First_Aid::Pathology::Cellular_Injury::Types_Of_Calcification,1
Mnemosyne::First_Aid::Endocrine::Pharmacology::Thionamides,1
Mnemosyne::First_Aid::Cardiovascular::Pathology::Hereditary_Channelopathies,1
Mnemosyne::First_Aid::Reproductive::Embryology::Fetal_Alcohol_Syndrome,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Dermatology::Cutaneous_Ulcers",1
Mnemosyne::First_Aid::Microbiology::Virology::Rubella_Virus,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Embryology::Central_And_Peripheral_Nervous_Systems_Origins,1
Mnemosyne::First_Aid::Reproductive::Anatomy::Adnexal_Torsion,1
Mnemosyne::First_Aid::Respiratory::Embryology::Lung_Malformations,1
Mnemosyne::First_Aid::Psychiatry::Pharmacology::Monoamine_Oxidase_Inhibitors,1
Mnemosyne::First_Aid::Biochemistry::Molecular::Lac_Operon,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Bordetella_Pertussis,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Mycoplasma_Pneumoniae,1
Mnemosyne::First_Aid::Cardiovascular::Pathology::Hereditary_Hemorrhagic_Telangiectasia,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Ophthalmology::Horner_Syndrome,1
Mnemosyne::First_Aid::Respiratory::Pathology::Pancoast_Tumor,1
Mnemosyne::First_Aid::Cardiovascular::Embryology::Aortic_Arch_Derivatives,1
Mnemosyne::First_Aid::Pharmacology::Autonomic_Drugs::Sympatholytics_(α2-Agonists),1
Mnemosyne::First_Aid::Pathology::Neoplasia::P-Glycoprotein,1
Mnemosyne::First_Aid::Biochemistry::Metabolism::Activated_Carriers,1
Mnemosyne::First_Aid::Reproductive::Pharmacology::Antiprogestins,1
Mnemosyne::First_Aid::Biochemistry::Metabolism::Pentose_Phosphate_Pathway,1
Mnemosyne::First_Aid::Psychiatry::Psychology::Classical_Conditioning,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Anatomy_And_Physiology::Cranial_Nerves_And_Arteries,1
Mnemosyne::First_Aid::Microbiology::Virology::Acute_Laryngotracheobronchitis,1
Mnemosyne::First_Aid::Renal::Pharmacology::Angiotensin_II_Receptor_Blockers,1
Mnemosyne::First_Aid::Public_Health_Sciences::Epidemiology_And_Biostatistics::Pearson_Correlation_Coefficient,1
Mnemosyne::First_Aid::Immunology::Immunosuppressants::Recombinant_Cytokines_And_Clinical_Uses,1
Mnemosyne::First_Aid::Reproductive::Pharmacology::Copper_Intrauterine_Device,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pathology::Phantom_Limb_Pain,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Pathology::Myositis_Ossificans",1
Mnemosyne::First_Aid::Microbiology::Virology::Rotavirus,1
Mnemosyne::First_Aid::Hematology_And_Oncology::Pathology::Iron_Poisoning,1
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Echinocandins,1
Mnemosyne::First_Aid::Pathology::Cellular_Injury::Psammoma_Bodies,1
Mnemosyne::First_Aid::Microbiology::Systems::Normal_Microbiota:_Dominant,1
Mnemosyne::First_Aid::Cardiovascular::Pathology::Constrictive_Pericarditis,1
Mnemosyne::First_Aid::Gastrointestinal::Pathology::Nonalcoholic_Fatty_Liver_Disease,1
"Mnemosyne::First_Aid::Musculoskeletal,_Skin,_And_Connective_Tissue::Dermatology::Epidermolysis_Bullosa_Simplex",1
Mnemosyne::First_Aid::Gastrointestinal::Embryology::Tracheoesophageal_Anomalies,1
Mnemosyne::First_Aid::Renal::Physiology::Effective_Renal_Plasma_Flow,1
Mnemosyne::First_Aid::Biochemistry::Cellular::Ehlers-Danlos_Syndrome,1
Mnemosyne::First_Aid::Biochemistry::Cellular::Smooth_Endoplasmic_Reticulum,1
Mnemosyne::First_Aid::Biochemistry::Laboratory_Techniques::Polymerase_Chain_Reaction,1
Mnemosyne::First_Aid::Gastrointestinal::Pharmacology::Bismuth_And_Sucralfate,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Pharmacology::Glaucoma_Therapy,1
Mnemosyne::First_Aid::Neurology_And_Special_Senses::Embryology::Syringomyelia,1
Mnemosyne::First_Aid::Microbiology::Antimicrobials::Antimycobacterial_Therapy,1
Mnemosyne::First_Aid::Biochemistry::Nutrition::Vitamin_B6,1
Mnemosyne::First_Aid::Reproductive::Pathology::Epididymitis_And_Orchitis,1
Mnemosyne::First_Aid::Biochemistry::Metabolism::TCA_Cycle,1
Mnemosyne::First_Aid::Pathology::Aging::Lipofuscin,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Gardnerella_Vaginalis,1
Mnemosyne::First_Aid::Reproductive::Embryology::Descent_Of_Testes_And_Ovaries,1
Mnemosyne::First_Aid::Microbiology::Clinical_Bacteriology::Leptospira_Interrogans,1
Mnemosyne::First_Aid::Respiratory::Physiology::Pulmonary_Vascular_Resistance,1
Mnemosyne::First_Aid::Renal::Pathology::Renal_Oncocytoma,1
Mnemosyne::First_Aid::Hematology_And_Oncology::Pharmacology::Topoisomerase_Inhibitors,1
Mnemosyne::First_Aid::Renal::Pharmacology::Mannitol,1
Mnemosyne::First_Aid::Cardiovascular::Pathology::Narrow_Complex_Tachycardias,1
Mnemosyne::First_Aid::Immunology::Immunosuppressants::Therapeutic_Antibodies,1
